0.4378701,0.3657509
0.44923428,0.4270251
0.37189612,0.30152604
0.5227003,0.42282012
0.48165375,0.41196212
0.40468466,0.46643308
0.5066087,0.5092074
0.53720963,0.5348651
0.475536,0.46927428
0.41968122,0.44239902
0.43932143,0.4391369
0.4778586,0.4813885
0.50925356,0.49773315
0.33273205,0.31573677
0.564389,0.52481574
0.43624094,0.47157907
0.52542585,0.4039844
0.4884623,0.52564526
0.4258694,0.39314848
0.46827343,0.43055353
0.4270666,0.4455101
0.38393748,0.41870877
0.40783203,0.36311185
0.4412353,0.4360437
0.40865284,0.32935736
0.26753834,0.27782518
0.42595735,0.46555215
0.4709046,0.46910447
0.39070493,0.38118806
0.53275806,0.5336568
0.52619076,0.43245378
0.46673387,0.43374628
